0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.018207945490704119e-02,4.873402735917740647e-01,1.189271298722433950e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.160508012007277184e-02,5.160445588408713036e-01,1.455086645047597993e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-3.901493809245725614e-02,5.085556639329286144e-01,1.119303324032894092e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-4.684107228786489607e-03,4.830893943579631644e-01,8.347374333315803197e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.461763650865714054e-02,4.757939639554413791e-01,2.392071172606009127e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.453741101157646487e-01,-5.780247731603863071e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.649549529649796398e-02,9.520847530923581825e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.259520850668318370e-01,5.098284727949142781e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700691308489835074e-02,8.415527488166799075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.385601076673641519e-01,-1.246236677370651802e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
