0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.603904242178975204e-02,1.988458789326175979e-01,1.500000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.506192454541578130e-01
8.603904242178975204e-02,1.988458789326175979e-01,1.000000000000000056e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.506192454541578130e-01
8.603904242178975204e-02,1.988458789326175979e-01,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.506192454541578130e-01
8.603904242178975204e-02,1.988458789326175979e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.506192454541578130e-01
-1.052317453549939108e-02,1.950091516614814446e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-4.995633187951870613e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.603904242178975204e-02,1.988458789326175979e-01,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.506192454541578130e-01
8.603904242178975204e-02,1.988458789326175979e-01,7.000000000000000666e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.506192454541578130e-01
8.603904242178975204e-02,1.988458789326175979e-01,1.100000000000000144e-01,0.000000000000000000e+00,0.000000000000000000e+00,-2.506192454541578130e-01
