0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.290310134715873247e-01,2.039006242990162032e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.101837267016726241e-01
1.372705241792932240e-01,-1.010885986125355379e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.470609004551737264e-02
1.325620848733741475e-01,1.656125247136760320e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-3.429729253892893071e-01
1.409461700463254530e-01,-2.136655815961723548e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.763194267883855026e-01
4.008277916886979209e-02,7.880608796820207096e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.880238447370375932e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
