0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.949897053125100088e-02,-1.893531067129835543e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-5.804377006106284931e-01
1.253854044362217868e-01,-3.426360244715778713e-04,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.859095483410891925e-01
-9.308427301931775089e-02,-8.901774993506256228e-02,5.999999999999999778e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.567324147800321699e-01
-9.308427301931775089e-02,-8.901774993506256228e-02,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.567324147800321699e-01
-1.148240939205092404e-01,1.246965098953681100e-01,2.000000000000000042e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.372437238845003238e-01
0.000000000000000000e+00,5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,-5.000000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-9.308427301931775089e-02,-8.901774993506256228e-02,4.000000000000000083e-02,0.000000000000000000e+00,0.000000000000000000e+00,-7.567324147800321699e-01
